,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
217,Agios Nikolaos Lefkas,35.1899597,25.716416600000002,Zygos,35.191227475393866,25.717314711700368,Other Nightlife
218,Agios Nikolaos Lefkas,35.1899597,25.716416600000002,Bajamar Cocktail Bar,35.191524356109774,25.720904217431443,Cocktail Bar
219,Agios Nikolaos Lefkas,35.1899597,25.716416600000002,Du Lac,35.190046993032915,25.718098125231318,Café
220,Agios Nikolaos Lefkas,35.1899597,25.716416600000002,Παρεάκι,35.19329667839653,25.717937586452933,Greek Restaurant
221,Agios Nikolaos Lefkas,35.1899597,25.716416600000002,Παραδοσιακό,35.19338444481038,25.71518630509164,Greek Restaurant
222,Agios Nikolaos Lefkas,35.1899597,25.716416600000002,Giannis rock bar,35.19165814493642,25.721427679329924,Bar
223,Agios Nikolaos Lefkas,35.1899597,25.716416600000002,Palazzo Cafe,35.189329568802414,25.720843620805773,Café
224,Agios Nikolaos Lefkas,35.1899597,25.716416600000002,Alexandros Rooftop Garden,35.19115315661602,25.718604519935305,Bar
225,Agios Nikolaos Lefkas,35.1899597,25.716416600000002,Οφού το Λω,35.188507882484714,25.7211091083278,Greek Restaurant
226,Agios Nikolaos Lefkas,35.1899597,25.716416600000002,Dessole Hermes 4*,35.19427993705124,25.71714253349503,Hotel
227,Agios Nikolaos Lefkas,35.1899597,25.716416600000002,Sarris Taverna,35.18830590110851,25.71792602798661,Taverna
228,Agios Nikolaos Lefkas,35.1899597,25.716416600000002,Tutu Bar,35.186798464605566,25.71536023740265,Bar
229,Agios Nikolaos Lefkas,35.1899597,25.716416600000002,Faros,35.18893749560085,25.720709170911082,Fish Taverna
230,Agios Nikolaos Lefkas,35.1899597,25.716416600000002,Molo,35.191314898167555,25.720318875152916,Café
231,Agios Nikolaos Lefkas,35.1899597,25.716416600000002,Bridge cafe,35.190825691316334,25.718821842387666,Café
232,Agios Nikolaos Lefkas,35.1899597,25.716416600000002,Pizza Uno,35.19080171845291,25.718620838349803,Pizza Place
233,Agios Nikolaos Lefkas,35.1899597,25.716416600000002,Moritz,35.192851141075145,25.718311267585054,Cocktail Bar
234,Agios Nikolaos Lefkas,35.1899597,25.716416600000002,Winners,35.186867724038315,25.713357102514927,Gym / Fitness Center
235,Agios Nikolaos Lefkas,35.1899597,25.716416600000002,Ammos Beach,35.187314062695705,25.716070362462116,Beach
236,Agios Nikolaos Lefkas,35.1899597,25.716416600000002,Jukebox,35.19139695948364,25.720721276456644,Café
237,Agios Nikolaos Lefkas,35.1899597,25.716416600000002,Deja vu,35.18935962770239,25.72090169496072,Beer Garden
238,Agios Nikolaos Lefkas,35.1899597,25.716416600000002,Αμάλθεια,35.189440852136116,25.72182893889516,Greek Restaurant
239,Agios Nikolaos Lefkas,35.1899597,25.716416600000002,Kyma Greek Restaurant,35.186794,25.715308,Greek Restaurant
240,Agios Nikolaos Lefkas,35.1899597,25.716416600000002,Cafe Puerto Bar,35.190550708340645,25.719749047363354,Café
241,Agios Nikolaos Lefkas,35.1899597,25.716416600000002,Θράκα,35.18692767496564,25.713553626486995,Grilled Meat Restaurant
242,Agios Nikolaos Lefkas,35.1899597,25.716416600000002,Twins,35.19048812248008,25.719383187269337,Pizza Place
243,Agios Nikolaos Lefkas,35.1899597,25.716416600000002,Al Dente,35.18761714052939,25.71667940609275,Pizza Place
244,Agios Nikolaos Lefkas,35.1899597,25.716416600000002,Paradosiako,35.19084721979322,25.72181256509075,Greek Restaurant
245,Agios Nikolaos Lefkas,35.1899597,25.716416600000002,Mistral Bay Hotel,35.19370382885138,25.71721957102975,Hotel
246,Agios Nikolaos Lefkas,35.1899597,25.716416600000002,αρόδο,35.19249926336568,25.71837680781466,Café
247,Agios Nikolaos Lefkas,35.1899597,25.716416600000002,Halkiadakis,35.193114,25.716294,Department Store
248,Agios Nikolaos Lefkas,35.1899597,25.716416600000002,Elounda Beach / Bay Football Pitch,35.19371253261169,25.717209402129942,Soccer Field
249,Agios Nikolaos Lefkas,35.1899597,25.716416600000002,Αρχαιολογικο Μουσειο Αγιου Νικολαου,35.193791,25.715402,History Museum
250,Agios Nikolaos Lefkas,35.1899597,25.716416600000002,Restaurant Dessole Hermes,35.193975,25.717091,Restaurant
251,Agios Nikolaos Lefkas,35.1899597,25.716416600000002,Del Mar,35.194045884499424,25.717226739874228,Hotel Bar
252,Agios Nikolaos Lefkas,35.1899597,25.716416600000002,Lobby Bar Dessole Hermes,35.194107,25.717316,Gastropub
253,Agios Nikolaos Lefkas,35.1899597,25.716416600000002,Kalidon,35.192680456251495,25.720393749570153,Boat or Ferry
254,Agios Nikolaos Lefkas,35.1899597,25.716416600000002,Bolero,35.19167505634622,25.721434837862784,Wine Bar
255,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Καρνάγιο - Πίτα του Ρήγα,35.19140791896284,25.717704970934605,Taverna
256,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Piazza Cafe Bar,35.189249291356504,25.717569356715842,Café
257,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Chez Georges,35.19105872062249,25.716588892662333,Cocktail Bar
258,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Zygos - Urban Garden,35.191190774583816,25.71734870296049,Café
259,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Πολυχώρος Περίπου,35.19049542577008,25.718110802838805,Café
260,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Πλατεία Ελευθερίου Βενιζέλου,35.18924579487263,25.71730789123174,Plaza
261,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Hotel Kastro,35.19115648319238,25.717654403888794,Greek Restaurant
262,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Gioma Meze,35.19100468760304,25.716610717709408,Meze Restaurant
263,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Avli (Αυλή),35.1919327324701,25.71804161262805,Taverna
264,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Άνω Κάτω,35.18993750531561,25.71706344226935,Snack Place
265,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Migomis Café,35.190133528975245,25.71692748065001,Café
266,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Ble Κατσαρολάκια,35.189136518901144,25.718051264099454,Greek Restaurant
267,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Migomis Piano Restaurant,35.189928,25.716998,Mediterranean Restaurant
268,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Portes,35.187452,25.714542,Greek Restaurant
269,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Creta Embassy,35.19135606719609,25.71873511946073,Greek Restaurant
270,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Gelato.it,35.19322195123198,25.718065527115524,Ice Cream Shop
271,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Sirocco,35.1873926680163,25.71729547162542,Café
272,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Kanali Snack Bar,35.19084548950195,25.71845054626465,Snack Place
273,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Παγωτά δωδώνη,35.19105168560774,25.71819204424204,Ice Cream Shop
274,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Basilico,35.18686933638112,25.715396245485422,Pizza Place
275,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Pelagos (Πέλαγος),35.19173123413253,25.718691872322072,Fish Taverna
276,Agios Nikolaos Pafou,35.1899597,25.716416600000002,king 8,35.187656821433926,25.716469657359944,Pool Hall
277,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Μαϊστράλι,35.18947320131711,25.721048855560923,Greek Restaurant
278,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Dodoni,35.191417,25.717657,Ice Cream Shop
279,Agios Nikolaos Pafou,35.1899597,25.716416600000002,La Casa Restaurant,35.19063627841879,25.71823553783917,Greek Restaurant
280,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Mantraki,35.18811505260134,25.71762353181839,Hotel
281,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Ακτή Παγκάλου (Κιτροπλατεία),35.18920150548265,25.721061660012335,Beach
282,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Zygos,35.191227475393866,25.717314711700368,Other Nightlife
283,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Bajamar Cocktail Bar,35.191524356109774,25.720904217431443,Cocktail Bar
284,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Du Lac,35.190046993032915,25.718098125231318,Café
285,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Παρεάκι,35.19329667839653,25.717937586452933,Greek Restaurant
286,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Παραδοσιακό,35.19338444481038,25.71518630509164,Greek Restaurant
287,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Giannis rock bar,35.19165814493642,25.721427679329924,Bar
288,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Palazzo Cafe,35.189329568802414,25.720843620805773,Café
289,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Alexandros Rooftop Garden,35.19115315661602,25.718604519935305,Bar
290,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Οφού το Λω,35.188507882484714,25.7211091083278,Greek Restaurant
291,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Dessole Hermes 4*,35.19427993705124,25.71714253349503,Hotel
292,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Sarris Taverna,35.18830590110851,25.71792602798661,Taverna
293,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Tutu Bar,35.186798464605566,25.71536023740265,Bar
294,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Faros,35.18893749560085,25.720709170911082,Fish Taverna
295,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Molo,35.191314898167555,25.720318875152916,Café
296,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Bridge cafe,35.190825691316334,25.718821842387666,Café
297,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Pizza Uno,35.19080171845291,25.718620838349803,Pizza Place
298,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Moritz,35.192851141075145,25.718311267585054,Cocktail Bar
299,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Winners,35.186867724038315,25.713357102514927,Gym / Fitness Center
300,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Ammos Beach,35.187314062695705,25.716070362462116,Beach
301,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Jukebox,35.19139695948364,25.720721276456644,Café
302,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Deja vu,35.18935962770239,25.72090169496072,Beer Garden
303,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Αμάλθεια,35.189440852136116,25.72182893889516,Greek Restaurant
304,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Kyma Greek Restaurant,35.186794,25.715308,Greek Restaurant
305,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Cafe Puerto Bar,35.190550708340645,25.719749047363354,Café
306,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Θράκα,35.18692767496564,25.713553626486995,Grilled Meat Restaurant
307,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Twins,35.19048812248008,25.719383187269337,Pizza Place
308,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Al Dente,35.18761714052939,25.71667940609275,Pizza Place
309,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Paradosiako,35.19084721979322,25.72181256509075,Greek Restaurant
310,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Mistral Bay Hotel,35.19370382885138,25.71721957102975,Hotel
311,Agios Nikolaos Pafou,35.1899597,25.716416600000002,αρόδο,35.19249926336568,25.71837680781466,Café
312,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Halkiadakis,35.193114,25.716294,Department Store
313,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Elounda Beach / Bay Football Pitch,35.19371253261169,25.717209402129942,Soccer Field
314,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Αρχαιολογικο Μουσειο Αγιου Νικολαου,35.193791,25.715402,History Museum
315,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Restaurant Dessole Hermes,35.193975,25.717091,Restaurant
316,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Del Mar,35.194045884499424,25.717226739874228,Hotel Bar
317,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Lobby Bar Dessole Hermes,35.194107,25.717316,Gastropub
318,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Kalidon,35.192680456251495,25.720393749570153,Boat or Ferry
319,Agios Nikolaos Pafou,35.1899597,25.716416600000002,Bolero,35.19167505634622,25.721434837862784,Wine Bar
320,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Καρνάγιο - Πίτα του Ρήγα,35.19140791896284,25.717704970934605,Taverna
321,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Piazza Cafe Bar,35.189249291356504,25.717569356715842,Café
322,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Chez Georges,35.19105872062249,25.716588892662333,Cocktail Bar
323,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Zygos - Urban Garden,35.191190774583816,25.71734870296049,Café
324,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Πολυχώρος Περίπου,35.19049542577008,25.718110802838805,Café
325,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Πλατεία Ελευθερίου Βενιζέλου,35.18924579487263,25.71730789123174,Plaza
326,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Hotel Kastro,35.19115648319238,25.717654403888794,Greek Restaurant
327,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Gioma Meze,35.19100468760304,25.716610717709408,Meze Restaurant
328,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Avli (Αυλή),35.1919327324701,25.71804161262805,Taverna
329,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Άνω Κάτω,35.18993750531561,25.71706344226935,Snack Place
330,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Migomis Café,35.190133528975245,25.71692748065001,Café
331,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Ble Κατσαρολάκια,35.189136518901144,25.718051264099454,Greek Restaurant
332,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Migomis Piano Restaurant,35.189928,25.716998,Mediterranean Restaurant
333,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Portes,35.187452,25.714542,Greek Restaurant
334,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Creta Embassy,35.19135606719609,25.71873511946073,Greek Restaurant
335,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Gelato.it,35.19322195123198,25.718065527115524,Ice Cream Shop
336,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Sirocco,35.1873926680163,25.71729547162542,Café
337,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Kanali Snack Bar,35.19084548950195,25.71845054626465,Snack Place
338,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Παγωτά δωδώνη,35.19105168560774,25.71819204424204,Ice Cream Shop
339,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Basilico,35.18686933638112,25.715396245485422,Pizza Place
340,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Pelagos (Πέλαγος),35.19173123413253,25.718691872322072,Fish Taverna
341,Agios Nikolaos Stegis,35.1899597,25.716416600000002,king 8,35.187656821433926,25.716469657359944,Pool Hall
342,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Μαϊστράλι,35.18947320131711,25.721048855560923,Greek Restaurant
343,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Dodoni,35.191417,25.717657,Ice Cream Shop
344,Agios Nikolaos Stegis,35.1899597,25.716416600000002,La Casa Restaurant,35.19063627841879,25.71823553783917,Greek Restaurant
345,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Mantraki,35.18811505260134,25.71762353181839,Hotel
346,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Ακτή Παγκάλου (Κιτροπλατεία),35.18920150548265,25.721061660012335,Beach
347,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Zygos,35.191227475393866,25.717314711700368,Other Nightlife
348,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Bajamar Cocktail Bar,35.191524356109774,25.720904217431443,Cocktail Bar
349,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Du Lac,35.190046993032915,25.718098125231318,Café
350,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Παρεάκι,35.19329667839653,25.717937586452933,Greek Restaurant
351,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Παραδοσιακό,35.19338444481038,25.71518630509164,Greek Restaurant
352,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Giannis rock bar,35.19165814493642,25.721427679329924,Bar
353,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Palazzo Cafe,35.189329568802414,25.720843620805773,Café
354,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Alexandros Rooftop Garden,35.19115315661602,25.718604519935305,Bar
355,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Οφού το Λω,35.188507882484714,25.7211091083278,Greek Restaurant
356,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Dessole Hermes 4*,35.19427993705124,25.71714253349503,Hotel
357,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Sarris Taverna,35.18830590110851,25.71792602798661,Taverna
358,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Tutu Bar,35.186798464605566,25.71536023740265,Bar
359,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Faros,35.18893749560085,25.720709170911082,Fish Taverna
360,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Molo,35.191314898167555,25.720318875152916,Café
361,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Bridge cafe,35.190825691316334,25.718821842387666,Café
362,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Pizza Uno,35.19080171845291,25.718620838349803,Pizza Place
363,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Moritz,35.192851141075145,25.718311267585054,Cocktail Bar
364,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Winners,35.186867724038315,25.713357102514927,Gym / Fitness Center
365,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Ammos Beach,35.187314062695705,25.716070362462116,Beach
366,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Jukebox,35.19139695948364,25.720721276456644,Café
367,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Deja vu,35.18935962770239,25.72090169496072,Beer Garden
368,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Αμάλθεια,35.189440852136116,25.72182893889516,Greek Restaurant
369,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Kyma Greek Restaurant,35.186794,25.715308,Greek Restaurant
370,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Cafe Puerto Bar,35.190550708340645,25.719749047363354,Café
371,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Θράκα,35.18692767496564,25.713553626486995,Grilled Meat Restaurant
372,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Twins,35.19048812248008,25.719383187269337,Pizza Place
373,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Al Dente,35.18761714052939,25.71667940609275,Pizza Place
374,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Paradosiako,35.19084721979322,25.72181256509075,Greek Restaurant
375,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Mistral Bay Hotel,35.19370382885138,25.71721957102975,Hotel
376,Agios Nikolaos Stegis,35.1899597,25.716416600000002,αρόδο,35.19249926336568,25.71837680781466,Café
377,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Halkiadakis,35.193114,25.716294,Department Store
378,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Elounda Beach / Bay Football Pitch,35.19371253261169,25.717209402129942,Soccer Field
379,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Αρχαιολογικο Μουσειο Αγιου Νικολαου,35.193791,25.715402,History Museum
380,Agios Nikolaos Stegis,35.1899597,25.716416600000002,Restaurant Dessole Hermes,35.193975,25.717091,Restaurant
